nct_id,results_due,has_results,pending_results,any_results,overdue,reported_late,available_completion_date,due_date,first_results_submission,sponsor,sponsor_type,sponsor_class,industry_collab,us_gov_collab,phase_cat,phase,terminated,start_year,full_completion,contains_drug,contains_biological,contains_device,contains_diagnostic,contains_radiation,contains_combi_product,contains_genetic,contains_us_loc,act_flag,included_pact_flag,sponsored_trials
NCT01794117,0,0,0,0,0,0,2021-12-31,2022-12-31,,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),NIH,2,0,0,1.0,Phase 2,0,2013.0,0,1,0,0,0,0,0,0,0,0,1,91
NCT01794702,1,1,0,1,0,1,2018-01-11,2019-01-11,2019-02-08,M.D. Anderson Cancer Center,Other,0,0,0,0.0,Phase 1/Phase 2,0,2013.0,1,1,0,0,0,0,0,0,0,0,1,2066
NCT01795313,0,0,0,0,0,0,2021-02-28,2022-02-28,,"Ian F. Pollack, M.D.",Other,0,0,1,5.0,,0,2012.0,0,1,1,0,0,0,0,0,0,0,1,5
NCT01807182,0,0,0,0,0,0,2020-06-30,2021-06-30,,Fred Hutchinson Cancer Research Center,Other,0,0,1,1.0,Phase 2,0,2013.0,0,1,1,0,0,0,0,0,0,0,1,393
NCT01808573,0,0,0,0,0,0,2018-09-28,2019-09-28,,"Puma Biotechnology, Inc.",Industry,1,0,0,3.0,Phase 3,0,2013.0,0,1,0,0,0,0,0,0,1,0,1,34
NCT01811368,0,0,0,0,0,0,2020-01-31,2021-01-31,,"University of California, Davis",Other,0,1,0,1.0,Phase 2,0,2013.0,0,1,1,0,0,1,0,0,0,0,1,530
NCT01814501,0,0,0,0,0,0,2019-12-31,2020-12-31,,John Hays,Other,0,1,0,1.0,Phase 2,0,2013.0,0,1,1,0,0,0,0,0,0,0,1,2
NCT01829165,1,1,0,1,0,0,2017-01-20,2018-01-20,2018-01-19,Stanford University,Other,0,0,1,5.0,,0,2012.0,1,0,0,1,0,0,0,0,0,0,1,1309
NCT01829958,0,0,0,0,0,0,2020-04-30,2021-04-30,,Memorial Sloan Kettering Cancer Center,Other,0,0,0,5.0,,0,2013.0,0,1,0,0,0,0,0,0,0,0,1,1432
NCT01832350,1,0,0,0,1,0,2017-11-30,2018-11-30,,"St. Joseph's Hospital and Medical Center, Phoenix",Other,0,1,0,4.0,Phase 4,0,2012.0,1,1,0,0,0,0,0,0,0,0,1,48
NCT01832727,0,0,0,0,0,0,2019-06-25,2020-06-25,,Amgen,Industry,1,0,0,0.0,Phase 1/Phase 2,0,2013.0,1,1,0,0,0,0,0,0,1,0,1,685
NCT01832896,1,0,0,0,1,0,2017-07-31,2018-07-31,,"Mark Davis-Lorton, MD",Other,0,1,0,1.0,Phase 2,0,2013.0,1,1,0,0,0,0,0,0,0,0,1,1
NCT01837862,0,0,0,0,0,0,2020-04-30,2021-04-30,,Julie Krystal,Other,0,1,0,0.0,Phase 1/Phase 2,0,2013.0,0,1,0,0,0,0,0,0,0,0,1,1
NCT01838174,0,0,0,0,0,0,2020-05-31,2021-05-31,,"University of Colorado, Denver",Other,0,1,0,4.0,Phase 4,0,2013.0,0,1,0,0,0,0,0,0,0,0,1,882
NCT01838317,1,0,1,1,0,1,2017-09-20,2018-09-20,2019-01-24,University of Texas Southwestern Medical Center,Other,0,0,0,1.0,Phase 2,0,2013.0,1,1,0,0,0,0,0,0,0,0,1,626
NCT01847755,0,0,0,0,0,0,2020-12-31,2021-12-31,,"Barry Miskin, MD",Other,0,0,0,0.0,Phase 1/Phase 2,0,2013.0,0,1,0,0,0,0,0,0,0,0,1,1
NCT01862315,0,0,0,0,0,0,2020-05-31,2021-05-31,,Memorial Sloan Kettering Cancer Center,Other,0,0,0,1.0,Phase 2,0,2013.0,0,1,0,0,0,0,0,0,0,0,1,1432
NCT01862536,0,0,0,0,0,0,2019-08-31,2020-08-31,,VA Office of Research and Development,U.S. Fed,2,0,0,1.0,Phase 2,0,2013.0,1,1,0,0,0,0,0,0,0,0,1,1012
NCT01864018,0,0,0,0,0,0,2020-10-22,2021-10-22,,Mayo Clinic,Other,0,0,1,0.0,Phase 1/Phase 2,0,2013.0,0,1,0,0,0,0,0,0,0,0,1,1898
NCT01869322,0,0,0,0,0,0,2021-12-31,2022-12-31,,Oregon Health and Science University,Other,0,0,0,5.0,,0,2013.0,0,0,0,1,0,0,0,0,0,0,1,475
NCT01881763,1,0,1,1,0,1,2017-03-31,2018-03-31,2018-06-29,Northwell Health,Other,0,0,0,4.0,Phase 4,0,2010.0,1,1,0,0,0,0,0,0,0,0,1,271
NCT01881867,0,1,0,1,0,1,2017-05-15,2018-05-15,2018-08-09,Fred Hutchinson Cancer Research Center,Other,0,0,1,1.0,Phase 2,0,2013.0,1,0,1,0,0,0,0,0,0,0,1,393
NCT01886872,1,0,0,0,1,0,2018-08-07,2019-08-07,,National Cancer Institute (NCI),NIH,2,0,0,3.0,Phase 3,0,2013.0,0,1,1,0,0,0,0,0,1,0,1,3004
NCT01893307,0,0,0,0,0,0,2023-08-31,2024-08-31,,M.D. Anderson Cancer Center,Other,0,0,1,2.0,Phase 2/Phase 3,0,2013.0,0,0,0,0,0,1,0,0,0,0,1,2066
NCT01893827,0,0,0,0,0,0,2019-09-12,2020-09-12,,NYU Langone Health,Other,0,0,0,4.0,Phase 4,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,869
NCT01899833,0,0,0,0,0,0,2019-12-31,2020-12-31,,Cell>Point LLC,Industry,1,0,0,1.0,Phase 2,0,2018.0,0,0,0,0,1,0,0,0,0,1,0,5
NCT01900002,0,0,0,0,0,0,2019-09-30,2020-09-30,,M.D. Anderson Cancer Center,Other,0,1,0,1.0,Phase 2,0,2013.0,0,1,0,0,0,1,0,0,0,0,1,2066
NCT01901874,1,1,0,1,0,1,2017-12-31,2018-12-31,2019-04-09,W.L.Gore & Associates,Industry,1,0,0,5.0,,0,2013.0,1,0,0,1,0,0,0,0,0,0,1,52
NCT01904136,0,0,0,0,0,0,2020-04-30,2021-04-30,,M.D. Anderson Cancer Center,Other,0,0,1,0.0,Phase 1/Phase 2,0,2014.0,0,1,1,0,0,1,0,0,0,0,1,2066
NCT01906866,1,1,0,1,0,0,2018-03-27,2019-03-27,2018-10-02,Neurim Pharmaceuticals Ltd.,Industry,1,0,0,3.0,Phase 3,0,2013.0,1,1,0,0,0,0,0,0,1,0,1,12
NCT01908192,0,0,0,0,0,0,2018-12-31,2019-12-31,,SyneuRx International (Taiwan) Corp,Industry,1,0,0,2.0,Phase 2/Phase 3,0,2014.0,1,1,0,0,0,0,0,0,1,0,1,3
NCT01914939,1,0,0,0,1,0,2017-11-30,2018-11-30,,Massachusetts General Hospital,Other,0,0,0,1.0,Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,1699
NCT01918397,0,0,0,0,0,0,2020-03-31,2021-03-31,,Boston University,Other,0,0,1,1.0,Phase 2,0,2015.0,0,1,0,0,0,0,0,0,2,0,1,188
NCT01919489,0,0,0,0,0,0,2019-12-31,2020-12-31,,Emory University,Other,0,1,0,4.0,Phase 4,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,947
NCT01921218,0,0,0,0,0,0,2020-01-31,2021-01-31,,"Andrew B Adams, MD, PhD",Other,0,1,0,3.0,Phase 3,0,2013.0,0,1,0,0,0,0,0,0,0,0,1,1
NCT01923311,1,1,0,1,0,0,2017-11-03,2018-11-03,2018-04-24,Gilead Sciences,Industry,1,0,0,2.0,Phase 2/Phase 3,1,2013.0,1,1,0,0,0,0,0,0,1,0,1,510
NCT01925378,0,0,0,0,0,0,2022-12-31,2023-12-31,,Joseph Anthony Lucci III,Other,0,0,0,1.0,Phase 2,0,2012.0,0,1,0,0,0,0,0,0,0,0,1,1
NCT01938378,0,0,0,0,0,0,2020-12-31,2021-12-31,,Octapharma,Industry,1,0,0,4.0,Phase 4,0,2015.0,0,0,1,0,0,0,0,0,0,0,1,54
NCT01940367,1,0,0,0,1,0,2017-03-31,2018-03-31,,Walter Reed National Military Medical Center,U.S. Fed,2,0,0,5.0,,0,2013.0,1,0,0,1,0,0,0,0,0,0,1,47
NCT01944046,0,0,0,0,0,0,2017-11-30,2018-11-30,,Linmarie Sikich,Other,0,0,1,1.0,Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,1
NCT01945866,1,1,0,1,0,1,2017-06-05,2018-06-05,2018-06-12,Jaeb Center for Health Research,Other,0,1,1,1.0,Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,93
NCT01947140,0,0,0,0,0,0,2020-01-31,2021-01-31,,Jennifer Amengual,Other,0,0,0,0.0,Phase 1/Phase 2,0,2013.0,0,1,0,0,0,0,0,0,0,0,1,3
NCT01956942,1,0,0,0,1,0,2017-07-31,2018-07-31,,David Belyea,Other,0,0,0,4.0,Phase 4,0,2013.0,1,0,0,1,0,0,0,0,0,0,1,1
NCT01964560,0,0,0,0,0,0,2022-06-30,2023-06-30,,"UCB BIOSCIENCES, Inc.",Industry,1,1,0,3.0,Phase 3,0,2014.0,0,1,0,0,0,0,0,0,1,0,1,21
NCT01971346,1,1,0,1,0,0,2017-11-01,2018-11-01,2018-10-12,University of Michigan,Other,0,1,0,4.0,Phase 4,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,934
NCT01982448,0,0,0,0,0,0,2019-04-30,2020-04-30,,Dana-Farber Cancer Institute,Other,0,1,0,1.0,Phase 2,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,647
NCT01982942,0,0,0,0,0,0,2017-05-31,2018-05-31,,MediciNova,Industry,1,0,1,1.0,Phase 2,0,2013.0,1,1,0,0,0,0,0,0,0,0,1,15
NCT01985360,0,0,0,0,0,0,2019-06-30,2020-06-30,,NYU Langone Health,Other,0,0,1,4.0,Phase 4,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,869
NCT01986075,0,0,0,0,0,0,2019-11-30,2020-11-30,,New York State Psychiatric Institute,Other,0,0,1,0.0,Phase 1/Phase 2,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,361
NCT01996605,0,0,0,0,0,0,2020-12-31,2021-12-31,,Wake Forest University Health Sciences,Other,0,0,0,1.0,Phase 2,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,616
NCT01999920,1,1,0,1,0,0,2017-03-31,2018-03-31,2017-04-27,New York State Psychiatric Institute,Other,0,1,0,4.0,Phase 4,0,2013.0,1,1,0,0,0,0,0,0,0,0,1,361
NCT02005289,0,0,0,0,0,0,2019-10-31,2020-10-31,,Ohio State University Comprehensive Cancer Center,Other,0,1,0,1.0,Phase 2,0,2013.0,0,1,1,0,0,0,0,0,0,0,1,198
NCT02008396,0,0,0,0,0,0,2017-08-31,2018-08-31,,Multidisciplinary Association for Psychedelic Studies,Other,0,0,0,1.0,Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,24
NCT02013791,1,1,0,1,0,0,2017-04-12,2018-04-12,2018-04-12,Allergan,Industry,1,0,0,1.0,Phase 2,1,2014.0,1,1,0,0,0,0,0,0,0,0,1,495
NCT02019420,1,1,0,1,0,0,2018-06-22,2019-06-22,2019-06-10,Cubist Pharmaceuticals LLC,Industry,1,0,0,3.0,Phase 3,0,2014.0,1,1,0,0,0,0,0,0,3,0,1,65
NCT02027428,1,1,0,1,0,0,2017-09-15,2018-09-15,2018-09-13,Celgene,Industry,1,0,0,3.0,Phase 3,0,2014.0,1,1,0,0,0,0,0,0,1,0,1,306
NCT02030990,0,0,0,0,0,0,2020-01-31,2021-01-31,,"United States Naval Medical Center, San Diego",U.S. Fed,2,0,0,2.0,Phase 2/Phase 3,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,52
NCT02034110,0,0,0,0,0,0,2020-06-29,2021-06-29,,Novartis Pharmaceuticals,Industry,1,0,0,1.0,Phase 2,0,2014.0,0,1,0,0,0,0,0,0,1,0,1,1895
NCT02037048,0,0,0,0,0,0,2020-02-29,2021-02-28,,Case Comprehensive Cancer Center,Other,0,0,1,1.0,Phase 2,0,2014.0,0,1,0,0,0,1,0,0,0,0,1,374
NCT02043548,0,0,0,0,0,0,2019-07-30,2020-07-30,,Chester Oddis,Other,0,1,0,1.0,Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,1
NCT02043691,0,0,0,0,0,0,2019-10-31,2020-10-31,,University of Alabama at Birmingham,Other,0,1,0,5.0,,0,2014.0,0,0,0,1,0,0,0,0,0,0,1,801
NCT02049138,0,0,0,0,0,0,2021-02-20,2022-02-20,,AbbVie,Industry,1,0,0,1.0,Phase 2,0,2014.0,0,1,0,0,0,0,0,0,1,0,1,430
NCT02053727,1,0,0,0,1,0,2018-06-30,2019-06-30,,Suzanne Kafaja,Other,0,0,0,5.0,,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,1
NCT02073682,1,1,0,1,0,1,2017-09-15,2018-09-15,2018-09-26,"Daiichi Sankyo, Inc.",Industry,1,0,0,3.0,Phase 3,0,2015.0,1,1,0,0,0,0,0,0,1,0,1,207
NCT02075970,0,0,0,0,0,0,2019-06-30,2020-06-30,,John A Widness,Other,0,1,1,1.0,Phase 2,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,2
NCT02076191,1,0,0,0,1,0,2018-07-20,2019-07-20,,John Mascarenhas,Other,0,1,1,0.0,Phase 1/Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,7
NCT02080221,0,0,0,0,0,0,2019-09-30,2020-09-30,,howard safran,Other,0,0,0,1.0,Phase 2,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,9
NCT02089230,0,0,0,0,0,0,2019-08-31,2020-08-31,,M.D. Anderson Cancer Center,Other,0,1,0,0.0,Phase 1/Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,2066
NCT02092324,0,0,0,0,0,0,2019-04-01,2020-04-01,,OHSU Knight Cancer Institute,Other,0,0,1,1.0,Phase 2,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,163
NCT02103270,1,1,0,1,0,0,2018-07-25,2019-07-25,2019-04-02,Stanford University,Other,0,0,1,1.0,Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,1309
NCT02106598,0,0,0,0,0,0,2020-04-30,2021-04-30,,Memorial Sloan Kettering Cancer Center,Other,0,0,0,0.0,Phase 1/Phase 2,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,1432
NCT02108522,0,0,0,0,0,0,2018-01-31,2019-01-31,,ViraCyte,Industry,1,0,0,5.0,,0,2014.0,0,0,1,0,0,0,0,0,0,0,1,5
NCT02108964,0,0,0,0,0,0,2018-03-22,2019-03-22,,Novartis Pharmaceuticals,Industry,1,0,0,0.0,Phase 1/Phase 2,0,2014.0,0,1,0,0,0,0,0,0,1,0,1,1895
NCT02110355,0,0,0,0,0,0,2018-12-11,2019-12-11,,Amgen,Industry,1,1,0,0.0,Phase 1/Phase 2,0,2014.0,1,1,0,0,0,0,0,0,1,0,1,685
NCT02111772,1,1,0,1,0,1,2017-04-20,2018-04-20,2018-04-26,University of Virginia,Other,0,0,1,5.0,,0,2013.0,1,0,1,0,0,0,0,0,0,0,1,402
NCT02112877,0,1,0,1,0,1,2017-12-05,2018-12-05,2019-05-24,Boston Scientific Corporation,Industry,1,0,0,5.0,,0,2014.0,0,0,0,1,0,0,0,0,1,0,1,340
NCT02118584,0,0,0,0,0,0,2025-08-16,2026-08-16,,Hoffmann-La Roche,Industry,1,0,0,3.0,Phase 3,0,2014.0,0,1,0,0,0,0,0,0,1,0,1,1731
NCT02122562,0,0,0,0,0,0,2021-09-30,2022-09-30,,Mark Niciu,Other,0,0,1,1.0,Phase 2,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,1
NCT02130453,0,0,0,0,0,0,2020-08-31,2021-08-31,,M.D. Anderson Cancer Center,Other,0,1,0,4.0,Phase 4,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,2066
NCT02133326,1,0,1,1,0,1,2017-01-31,2018-01-31,2018-05-15,Tufts University School of Dental Medicine,Other,0,0,0,1.0,Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,6
NCT02133924,0,0,0,0,0,0,2019-12-31,2020-12-31,,John Levine,Other,0,1,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,3
NCT02137369,0,0,0,0,0,0,2019-11-30,2020-11-30,,Emory University,Other,0,0,1,4.0,Phase 4,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,947
NCT02143778,0,0,1,1,0,0,2018-12-31,2019-12-31,2019-08-27,Exalenz Bioscience LTD.,Industry,1,0,0,5.0,,0,2014.0,1,0,0,1,0,0,0,0,1,0,1,16
NCT02145143,0,0,0,0,0,0,2020-05-31,2021-05-31,,Memorial Sloan Kettering Cancer Center,Other,0,1,0,5.0,,0,2014.0,0,1,0,1,0,0,0,0,0,0,1,1432
NCT02145260,0,0,0,0,0,0,2019-06-30,2020-06-30,,Brigham and Women's Hospital,Other,0,0,0,5.0,,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,698
NCT02145351,0,0,0,0,0,0,2019-09-30,2020-09-30,,Mayo Clinic,Other,0,1,0,5.0,,0,2014.0,0,0,0,1,0,0,0,0,0,0,1,1898
NCT02152540,1,1,0,1,0,1,2017-09-30,2018-09-30,2019-02-06,VA Office of Research and Development,U.S. Fed,2,0,0,5.0,,0,2014.0,1,0,0,1,0,0,0,0,0,0,1,1012
NCT02152995,0,0,0,0,0,0,2021-07-31,2022-07-31,,National Cancer Institute (NCI),NIH,2,0,0,1.0,Phase 2,0,2014.0,0,1,0,0,0,1,0,0,0,0,1,3004
NCT02155608,1,1,0,1,0,0,2018-05-30,2019-05-30,2019-02-26,"University of California, Los Angeles",Other,0,0,1,5.0,,0,2015.0,1,0,0,1,0,0,0,0,0,0,1,692
NCT02158884,1,0,1,1,0,1,2017-08-31,2018-08-31,2018-12-13,Major Extremity Trauma Research Consortium,Other,0,0,1,5.0,,0,2014.0,1,0,0,1,0,0,0,0,0,0,1,22
NCT02163226,0,0,0,0,0,0,2019-08-31,2020-08-31,,M.D. Anderson Cancer Center,Other,0,0,0,3.0,Phase 3,0,2014.0,0,0,0,0,0,1,0,0,0,0,1,2066
NCT02164461,1,0,0,0,1,0,2017-04-30,2018-04-30,,"Advaxis, Inc.",Industry,1,0,0,0.0,Phase 1/Phase 2,0,2015.0,1,0,1,0,0,0,0,0,0,0,1,10
NCT02169271,1,0,0,0,1,0,2018-07-13,2019-07-13,,National Cancer Institute (NCI),NIH,2,0,0,1.0,Phase 2,0,2014.0,0,1,0,0,0,0,0,0,1,0,1,3004
NCT02169505,1,1,0,1,0,0,2017-08-14,2018-08-14,2018-04-06,M.D. Anderson Cancer Center,Other,0,0,0,1.0,Phase 2,1,2015.0,1,1,0,0,0,0,0,0,0,0,1,2066
NCT02173379,1,1,0,1,0,1,2017-03-31,2018-03-31,2018-04-20,Abbott Medical Devices,Industry,1,0,0,5.0,,0,2014.0,0,0,0,1,0,0,0,0,1,0,1,419
NCT02183272,1,0,0,0,1,0,2017-11-30,2018-11-30,,University of Cincinnati,Other,0,0,0,2.0,Phase 2/Phase 3,0,2016.0,1,1,0,0,0,0,0,0,0,0,1,222
NCT02183909,1,0,0,0,1,0,2017-03-31,2018-03-31,,"University of California, San Francisco",Other,0,0,0,5.0,,0,2013.0,1,1,0,0,0,0,0,0,0,0,1,1443
NCT02187679,1,0,0,0,1,0,2017-06-30,2018-06-30,,Detroit Clinical Research Center,Other,0,1,0,5.0,,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,1
NCT02188745,0,0,0,0,0,0,2021-08-31,2022-08-31,,Dartmouth-Hitchcock Medical Center,Other,0,0,0,1.0,Phase 2,0,2016.0,0,1,0,0,0,0,0,0,0,0,1,306
NCT02191579,1,1,0,1,0,0,2017-05-09,2018-05-09,2018-05-07,Allergan,Industry,1,0,0,4.0,Phase 4,0,2014.0,1,1,1,0,0,0,0,0,0,0,1,495
NCT02194738,0,0,0,0,0,0,2021-09-28,2022-09-28,,National Cancer Institute (NCI),NIH,2,0,0,3.0,Phase 3,0,2014.0,0,1,1,0,0,0,0,0,0,0,1,3004
NCT02208466,0,0,0,0,0,0,2019-06-30,2020-06-30,,Spaulding Rehabilitation Hospital,Other,0,0,0,1.0,Phase 2,0,2014.0,1,1,0,1,0,0,0,0,0,0,1,69
NCT02211131,0,0,0,0,0,0,2019-04-30,2020-04-30,,Amgen,Industry,1,0,0,1.0,Phase 2,0,2015.0,0,1,0,0,0,0,0,0,1,0,1,685
NCT02216214,1,1,0,1,0,0,2017-11-29,2018-11-29,2018-11-26,"Astellas Pharma Global Development, Inc.",Industry,1,0,0,4.0,Phase 4,0,2014.0,1,1,0,0,0,0,0,0,1,0,1,135
NCT02218541,1,1,0,1,0,0,2017-05-31,2018-05-31,2018-05-22,"University of North Carolina, Chapel Hill",Other,0,0,0,5.0,,0,2014.0,1,0,0,1,0,0,0,0,0,0,1,910
NCT02221869,0,1,0,1,0,1,2017-02-28,2018-02-28,2018-11-23,Jazz Pharmaceuticals,Industry,1,0,0,3.0,Phase 3,0,2014.0,1,1,0,0,0,0,0,0,1,0,1,55
NCT02222545,0,0,0,0,0,0,2019-10-31,2020-10-31,,Omeros Corporation,Industry,1,0,0,1.0,Phase 2,0,2014.0,0,0,1,0,0,0,0,0,1,0,1,19
NCT02222714,1,1,0,1,0,1,2017-04-18,2018-04-18,2018-07-27,"ZZ Biotech, LLC",Industry,1,0,1,1.0,Phase 2,0,2014.0,1,1,1,0,0,0,0,0,0,0,1,2
NCT02225665,1,0,0,0,1,0,2018-06-30,2019-06-30,,Sangamo Therapeutics,Industry,1,0,0,0.0,Phase 1/Phase 2,0,2014.0,1,1,0,0,0,0,0,1,0,0,1,18
NCT02227251,0,0,0,0,0,0,2020-06-30,2021-06-30,,Karyopharm Therapeutics Inc,Industry,1,0,0,1.0,Phase 2,0,2014.0,0,1,0,0,0,0,0,0,1,0,1,22
NCT02229227,1,1,0,1,0,0,2017-07-24,2018-07-24,2018-06-01,GlaxoSmithKline,Industry,1,1,0,3.0,Phase 3,0,2014.0,1,1,0,0,0,0,0,0,1,0,1,3276
NCT02237001,0,0,0,0,0,0,2020-02-29,2021-02-28,,"Smith & Nephew, Inc.",Industry,1,0,0,5.0,,0,2014.0,0,0,0,1,0,0,0,0,0,0,1,83
NCT02240108,1,1,0,1,0,1,2017-10-06,2018-10-06,2019-08-15,"Bausch Health Americas, Inc.",Industry,1,0,0,3.0,Phase 3,1,2014.0,1,1,0,0,0,0,0,0,0,0,1,180
NCT02242773,0,0,0,0,0,0,2020-10-31,2021-10-31,,University of Miami,Other,0,0,1,5.0,,0,2014.0,0,0,0,1,0,0,0,0,0,0,1,476
NCT02243332,1,0,0,0,1,0,2017-03-31,2018-03-31,,Articulate Labs,Industry,1,0,0,5.0,,0,2014.0,1,0,0,1,0,0,0,0,0,0,1,1
NCT02243709,0,0,0,0,0,0,2020-12-31,2021-12-31,,Brown University,Other,0,0,0,0.0,Phase 1/Phase 2,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,152
NCT02249039,0,0,0,0,0,0,2019-12-31,2020-12-31,,Johns Hopkins University,Other,0,0,0,0.0,Phase 1/Phase 2,0,2015.0,0,1,0,0,0,0,0,0,0,0,1,1143
NCT02250326,1,1,0,1,0,0,2017-07-17,2018-07-17,2018-07-13,Celgene,Industry,1,0,0,1.0,Phase 2,0,2015.0,0,1,0,0,0,0,0,0,1,0,1,306
NCT02254421,1,1,0,1,0,0,2017-04-17,2018-04-17,2018-03-27,Gilead Sciences,Industry,1,0,0,1.0,Phase 2,0,2015.0,1,1,0,0,0,0,0,0,1,0,1,510
NCT02265510,0,0,0,0,0,0,2019-02-27,2020-02-27,,Incyte Corporation,Industry,1,0,0,0.0,Phase 1/Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,143
NCT02265744,1,1,0,1,0,0,2017-10-26,2018-10-26,2018-10-25,Bristol-Myers Squibb,Industry,1,0,0,1.0,Phase 2,0,2014.0,1,1,0,0,0,0,0,0,1,0,1,1104
NCT02270970,0,0,0,0,0,0,2018-12-31,2019-12-31,,Oklahoma Medical Research Foundation,Other,0,1,0,4.0,Phase 4,0,2014.0,0,0,1,0,0,0,0,0,0,0,1,11
NCT02271100,0,0,0,0,0,0,2019-12-31,2020-12-31,,Beth Israel Deaconess Medical Center,Other,0,0,0,5.0,,0,2016.0,0,0,0,1,0,0,0,0,0,0,1,377
NCT02275533,0,0,0,0,0,0,2021-08-31,2022-08-31,,National Cancer Institute (NCI),NIH,2,0,0,1.0,Phase 2,0,2015.0,0,0,1,0,0,0,0,0,1,0,1,3004
NCT02283658,0,0,1,1,0,0,2018-11-30,2019-11-30,2018-08-15,Mayo Clinic,Other,0,0,1,1.0,Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,1898
NCT02290444,0,0,0,0,0,0,2018-11-01,2019-11-01,,State University of New York at Buffalo,Other,0,0,0,3.0,Phase 3,0,2013.0,1,1,0,0,0,0,0,0,0,0,1,105
NCT02291913,0,0,0,0,0,0,2020-01-31,2021-01-31,,"SCRI Development Innovations, LLC",Other,0,1,0,1.0,Phase 2,0,2015.0,0,1,0,0,0,0,0,0,0,0,1,167
NCT02297542,0,0,0,0,0,0,2019-12-31,2020-12-31,,Health Sciences North Research Institute,Other,0,0,0,4.0,Phase 4,0,2014.0,0,0,1,0,0,0,0,0,1,0,1,5
NCT02301039,0,0,0,0,0,0,2018-11-30,2019-11-30,,Sarcoma Alliance for Research through Collaboration,Other,0,1,0,1.0,Phase 2,0,2015.0,0,1,0,0,0,0,0,0,0,0,1,18
NCT02301416,1,1,0,1,0,1,2018-06-27,2019-06-27,2019-07-05,Wake Forest University Health Sciences,Other,0,1,0,1.0,Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,616
NCT02302339,1,1,0,1,0,0,2018-06-14,2019-06-14,2019-06-12,Celldex Therapeutics,Industry,1,0,0,1.0,Phase 2,1,2014.0,1,1,0,0,0,0,0,0,0,0,1,27
NCT02304159,1,1,0,1,0,0,2017-08-31,2018-08-31,2018-02-04,"Tarek I. Hassanein, M.D., FACP, FAG, AGAF",Other,0,0,0,4.0,Phase 4,0,2015.0,1,1,0,0,0,0,0,0,0,0,1,1
NCT02308488,0,0,0,0,0,0,2021-07-31,2022-07-31,,NYU Langone Health,Other,0,0,0,0.0,Phase 1/Phase 2,0,2009.0,0,1,0,0,0,0,0,0,0,0,1,869
NCT02312622,1,1,0,1,0,0,2018-09-08,2019-09-08,2019-08-01,Joel Neal,Other,0,1,0,1.0,Phase 2,0,2015.0,1,1,0,0,0,0,0,0,0,0,1,3
NCT02313883,0,0,0,0,0,0,2018-11-30,2019-11-30,,Geistlich Pharma AG,Industry,1,0,0,0.0,Phase 1/Phase 2,0,2015.0,1,1,0,0,0,0,0,0,0,0,1,8
NCT02314169,0,0,0,0,0,0,2020-01-31,2021-01-31,,National Cancer Institute (NCI),NIH,2,0,0,1.0,Phase 2,0,2015.0,0,0,1,0,0,0,0,0,1,0,1,3004
NCT02316548,1,1,0,1,0,1,2017-02-01,2018-02-01,2018-02-27,NRG Oncology,Other,0,0,1,1.0,Phase 2,1,2015.0,1,0,0,0,0,1,0,0,1,0,1,27
NCT02320669,0,0,0,0,0,0,2019-10-31,2020-10-31,,Seattle Children's Hospital,Other,0,0,0,3.0,Phase 3,0,2014.0,0,1,0,0,0,0,0,0,0,0,1,137
NCT02333188,1,0,0,0,1,0,2017-12-31,2018-12-31,,University of Chicago,Other,0,0,1,0.0,Phase 1/Phase 2,0,2014.0,1,1,0,0,0,0,0,0,0,0,1,594
